0.0693147 239.0 186625.07140 8240399.92670
0.02 239.0 177524.30850 481149817.44253
0.03 239.0 177524.30850 481149817.44253
0.04 239.0 177524.30850 481149817.44253
0.05 239.0 177524.30850 481149817.44253
