0.0 100000.00000 0.00000
1.0 102020.58730 2060.09438
2.0 104081.14630 4277.45390
3.0 106184.77410 6592.20027
4.0 108329.84390 9088.63773
5.0 110519.17010 11512.74257
6.0 112752.05740 14408.71251
7.0 115029.80480 17388.44970
8.0 117353.20350 20498.06329
9.0 119724.53050 23592.59767
10.0 61070.88370 37857.89277
11.0 62305.36540 40756.61028
12.0 63564.53800 43860.24736
13.0 64848.71990 46811.77704
14.0 66158.80300 49950.35559
15.0 67495.84050 53271.78566
16.0 68859.47160 56874.03759
17.0 70250.67490 60955.54061
18.0 71669.92450 64783.26980
19.0 73117.38660 69133.13814
20.0 37295.56130 36595.91784
21.0 38049.25480 38635.20928
22.0 38818.05290 40908.18690
23.0 39602.34460 43501.78005
24.0 40402.07990 46092.98352
25.0 41218.53940 48795.13645
26.0 42051.21040 51827.62353
27.0 42900.03650 54645.42597
28.0 43766.62270 57727.55114
29.0 44650.91610 60851.26546
30.0 22778.20000 27323.46720
31.0 23238.18840 28901.20251
32.0 23707.50150 30450.96160
33.0 24186.83220 32256.95804
34.0 24675.51580 34089.99835
35.0 25173.67030 35971.69040
36.0 25682.29680 37971.70811
37.0 26201.05710 39877.57064
38.0 26730.45050 42028.99135
39.0 27269.83680 44234.52417
40.0 13909.81860 18332.83249
41.0 14190.89280 19447.69051
42.0 14477.49130 20508.05912
43.0 14770.22830 21567.97558
44.0 15068.89400 22766.06876
45.0 15373.37800 24020.90652
46.0 15683.90390 25388.23126
47.0 16000.95630 26698.89199
48.0 16324.01800 28080.98728
49.0 16653.65960 29441.93253
50.0 8494.63120 11933.96259
51.0 8666.22170 12633.01695
52.0 8841.49470 13332.57897
53.0 9020.22230 14075.24268
54.0 9202.59320 14854.14511
55.0 9388.57880 15612.72199
56.0 9578.25190 16423.94085
57.0 9771.73280 17281.85400
58.0 9968.85850 18137.23068
59.0 10169.89220 19106.75258
60.0 5186.91890 7528.94192
61.0 5291.72880 7968.07985
62.0 5398.61200 8439.41346
63.0 5507.73920 8880.73558
64.0 5618.86260 9366.75892
65.0 5732.32210 9897.45255
66.0 5848.24970 10474.23435
67.0 5966.28780 11003.54377
68.0 6086.78180 11567.72459
69.0 6209.78860 12147.94831
70.0 3167.74390 4752.34751
71.0 3231.56780 5009.44640
72.0 3296.86980 5264.30745
73.0 3363.53050 5524.88767
74.0 3431.52030 5824.80039
75.0 3500.84340 6137.48008
76.0 3571.41720 6449.49834
77.0 3643.63380 6798.56390
78.0 3717.28380 7173.18266
79.0 3792.35840 7538.63895
80.0 1934.24610 2890.19393
81.0 1973.30910 3054.08456
82.0 2013.19480 3217.86085
83.0 2053.75400 3386.65908
84.0 2095.18860 3566.07083
85.0 2137.47070 3766.04954
86.0 2180.68290 3962.01255
87.0 2224.74990 4177.33795
88.0 2269.65770 4399.42973
89.0 2315.46240 4628.21419
90.0 1181.02370 1796.75134
91.0 1204.81810 1890.32481
92.0 1229.25420 1995.91118
93.0 1254.02250 2097.06839
94.0 1279.36430 2211.02619
95.0 1305.14510 2317.87285
96.0 1331.51380 2428.83881
97.0 1358.45050 2553.60155
98.0 1385.83550 2680.50484
99.0 1413.89610 2817.68250
100.0 721.19460 1098.94893
101.0 735.73920 1157.61418
102.0 750.66000 1218.35400
103.0 765.77030 1279.47494
104.0 781.22850 1349.50989
105.0 797.07750 1417.69529
106.0 813.21650 1488.26383
107.0 829.69960 1566.64136
108.0 846.54110 1647.98271
109.0 863.64460 1729.11789
110.0 440.46720 687.90292
111.0 449.36160 724.65145
112.0 458.47350 762.44410
113.0 467.72900 803.48076
114.0 477.18150 845.51156
115.0 486.81680 888.45564
116.0 496.61970 935.38067
117.0 506.60890 984.88914
118.0 516.80040 1035.80436
119.0 527.22880 1089.30285
120.0 269.06130 430.33974
121.0 302.93260 583.89586
122.0 341.12980 778.86315
123.0 384.13830 1033.79957
124.0 432.31070 1361.31577
125.0 486.86940 1793.35234
126.0 548.15020 2361.37324
127.0 617.19330 3073.35494
128.0 694.98630 3986.82891
129.0 782.31930 5143.76955
130.0 440.39420 1864.30641
131.0 495.92340 2420.03513
132.0 558.41740 3149.73118
133.0 628.63300 4070.73611
134.0 707.86910 5237.24217
135.0 797.05840 6743.16159
136.0 897.33760 8670.84483
137.0 1010.40310 11105.05121
138.0 1137.42270 14168.62822
139.0 1280.69390 18116.35380
140.0 721.04940 6169.25576
141.0 811.95430 7936.27961
142.0 914.24750 10163.10304
143.0 1029.58110 13053.85462
144.0 1159.45390 16679.13447
145.0 1305.45570 21283.50744
146.0 1469.90490 27088.51446
147.0 1654.90200 34537.88480
148.0 1863.27820 44020.89560
149.0 2097.94030 55984.60294
150.0 1181.15480 18394.54744
151.0 1329.74350 23442.15031
152.0 1497.06570 29928.22958
153.0 1685.49740 38125.62239
154.0 1897.79290 48592.12321
155.0 2137.06460 61899.39243
156.0 2406.43090 78808.48763
157.0 2709.58230 100422.37563
158.0 3050.62270 127535.49894
159.0 3435.02550 162258.49385
160.0 1933.99410 52415.14267
161.0 2177.77070 66779.87032
162.0 2452.17600 84983.03582
163.0 2761.09430 108210.49821
164.0 3108.60710 137484.96253
165.0 3500.60000 174871.83980
166.0 3941.53160 222143.08880
167.0 4437.90580 281509.96773
168.0 4996.67380 357782.33799
169.0 5625.77190 453679.63467
170.0 3166.40170 145925.89814
171.0 3565.34930 185175.04369
172.0 4014.21630 235117.45551
173.0 4519.83550 298096.38424
174.0 5088.89000 378646.50770
175.0 5730.17410 481175.89219
176.0 6451.67850 611385.79014
177.0 7264.52090 776714.18576
178.0 8179.45140 985472.82804
179.0 9209.99640 1251054.21199
180.0 5184.90420 399768.08202
181.0 5837.98900 507764.07868
182.0 6573.32190 643739.05708
183.0 7401.08700 816840.74863
184.0 8333.13560 1036029.11141
185.0 9382.59850 1314554.92290
186.0 10564.66540 1668710.89844
187.0 11895.14600 2115778.20208
188.0 13392.95390 2681487.50917
189.0 15079.90680 3397671.07431
190.0 8490.21450 1083348.43549
191.0 9559.56730 1373982.33847
192.0 10763.29250 1743695.95634
193.0 12118.44100 2211228.08712
194.0 13645.11130 2804254.79591
195.0 15364.29990 3556269.35436
196.0 17299.63870 4511935.08776
197.0 19477.94530 5719742.79211
198.0 21931.74220 7252976.87414
199.0 24694.46310 9193971.57104
200.0 13901.76780 2921948.77048
201.0 15652.54260 3705681.72239
202.0 17623.89290 4705413.25003
203.0 19843.65170 5970636.42519
204.0 22343.15280 7574919.68125
205.0 25156.42470 9603515.44533
206.0 28324.56960 12176496.91236
207.0 31893.15320 15439519.28853
208.0 35910.05010 19571205.30659
209.0 40434.58950 24820956.37659
210.0 22764.76840 7874357.65536
211.0 25632.07570 9988083.38357
212.0 28861.76820 12664605.68647
213.0 32496.13570 16063002.13029
214.0 36587.97310 20369251.23018
215.0 41196.69060 25841797.64487
216.0 46385.41260 32752359.85916
217.0 52227.82820 41525784.38688
218.0 58805.46440 52642137.37893
219.0 66213.25820 66773253.52693
220.0 37278.53590 21183260.85571
221.0 41973.56550 26868810.65671
222.0 47260.24250 34073906.57609
223.0 53211.42590 43192205.55411
224.0 59912.78840 54773907.51123
225.0 67459.92800 69458491.00102
226.0 75957.01500 88044915.32578
227.0 85524.25940 111622130.85211
228.0 96296.03710 141531161.27592
229.0 108423.71020 179418990.44742
230.0 61035.57440 56870129.10646
231.0 68721.38310 72090746.89333
232.0 77377.18990 91415682.57004
233.0 87123.67950 115856545.23178
234.0 98097.64680 146875894.24025
235.0 110452.74470 186288521.57852
236.0 124365.77040 236188062.36888
237.0 140031.24490 299417664.37373
238.0 157666.40390 379553684.94236
239.0 177524.30850 481149817.44253
