0	102020.13400267558	2060.943416563274
1	104081.07741923882	4247.629348256988
2	106183.65465453596	6566.030503401583
3	108328.70676749587	9022.380331685206
4	110517.09180756476	11623.184008452232
5	112749.68515793758	14375.229874202869
6	115027.37988572274	17285.601348020984
7	117351.08709918102	20361.689334414685
8	119721.73631218102	23611.205143853043
9	122140.27581601699	27042.19394811002
10	62303.836529369044	40076.3014494846
11	63562.45751607024	42995.89315562392
12	64846.5043332886	46060.5751259814
13	66156.49061687186	49276.79261854772
14	67492.94037880017	52651.264513026086
15	68856.38821679786	56190.99469139271
16	70247.3795281797	59903.283887226164
17	71666.47072801703	63795.7420230245
18	73114.22947171122	67876.30105551431
19	74591.23488206352	72153.2283497736
20	38049.03889046585	38951.94616851128
21	38817.680462783406	41325.77441002707
22	39601.84962486205	43812.32168776057
23	40401.86005482234	46416.50816768494
24	41218.03176750321	49143.46127628441
25	42050.69124247217	51998.524289612506
26	42900.17155462147	54987.265275514386
27	43766.81250740253	58115.48640347965
28	44650.96076875184	61389.23363718377
29	45552.97000976273	64814.806825390435
30	23236.600523079276	29187.403281654744
31	23706.010991311894	30857.456994958015
32	24184.904180025398	32605.341177385777
33	24673.4716528806	34434.427584142235
34	25171.90884338096	36348.22952239044
35	25680.415133048602	38350.40770785277
36	26199.19393117956	40444.77636203466
37	26728.452756210238	42635.30955992457
38	27268.403318727516	44926.14783842556
39	27819.261606155847	47321.6050761926
40	14190.623984577536	19838.525526589823
41	14477.293604881825	20940.611842944796
42	14769.75433566122	22093.583253764013
43	15068.123165107563	23299.63577065749
44	15372.519444730939	24561.0574372296
45	15683.064937101863	25880.23213368274
46	15999.883864557949	27259.6435376736
47	16323.102958894488	28701.879247818964
48	16652.85151205886	30209.635076509072
49	16989.261427869034	31785.71951895876
50	8666.233637388432	12866.450952581898
51	8841.303169848625	13570.146948678897
52	9019.909341462371	14306.169407176352
53	9202.123597079764	15075.910484163527
54	9388.018824832605	15880.820623135409
55	9577.669385290634	16722.41096349211
56	9771.15114120674	17602.25584793185
57	9968.541487863078	18521.995432785585
58	10169.919384030221	19483.338405506936
59	10375.365383551713	20488.06481370292
60	5292.480833783335	8137.662874367678
61	5399.396038691681	8578.842231704004
62	5508.471074008409	9040.229922047794
63	5619.749571202003	9522.695175996829
64	5733.27604315507	10027.143597342407
65	5849.095901970098	10554.518665653
66	5967.2554771349	11105.803300546435
67	6087.802034055023	11682.021490175635
68	6210.783792960544	12284.239986556082
69	6336.249948194804	12913.570070470523
70	3232.1253439464012	5074.148282254955
71	3297.4186070285573	5347.84047651189
72	3364.030881519693	5634.047918313817
73	3431.9888132177794	5933.308548681055
74	3501.319586201614	6246.182811578244
75	3572.050933704813	6573.254583370598
