0	105127.1096376024	5389.98216996213
1	110517.09180756476	11623.18400845249
2	116183.42427282831	18802.456484772087
3	122140.27581601699	27042.193948109918
4	128402.54166877414	36469.58540123858
5	134985.88075760033	47225.99928145086
6	141906.75485932574	59468.515887721725
7	149182.46976412705	73371.62308511994
8	156831.2185490169	89129.09256667845
9	164872.12707001282	106956.05577589203
10	86662.65089336978	79547.43972481624
11	91105.94001952546	92584.61842241227
12	95777.0414506948	107232.42166440972
13	100687.63537352384	123672.51935544038
14	105850.00083063373	142106.31735077
15	111277.04642462339	162757.06538257631
16	116982.34259629955	185872.18833370766
17	122980.1555578475	211725.86443343852
18	129285.48296579233	240621.87643342337
19	135914.09142295228	272896.7645672175
20	71441.2779515791	116614.3399055683
21	75104.15059866084	132729.44923780632
22	78954.8227422442	150736.8275959908
23	83002.9230684137	170845.60901020397
24	87258.57393654603	193287.44131293535
25	91732.41669048111	218318.8805452532
26	96435.63826742438	246224.03854913724
27	101379.99917111687	277317.5104437475
28	106577.86287922045	311947.6114948007
29	112042.22675845164	350499.9559935312
30	58893.37728238428	130816.57021273521
31	61912.90530493895	147749.01153632544
32	65087.24783974812	166625.00528121198
33	68424.34239659001	187657.30111447824
34	71932.53345007164	211081.45161137634
35	75620.59330516185	237158.23239344652
36	79497.74403252291	266176.31791943073
37	83573.68052849088	298455.2398738883
38	87858.59475736618	334348.6579351799
39	92363.20123663315	374247.97583978483
40	48549.38191441734	131410.45577760617
41	51038.561953547825	147847.81708529062
42	53655.36498236185	166148.07713273235
43	56406.33437146327	186514.03754706273
44	59298.34897724079	209170.18147523433
45	62338.64034259202	234364.97193199018
46	65534.810779547355	262373.3927943134
47	68894.85237901003	293499.75800925016
48	72427.1669951462	328080.8172733141
49	76140.58725439673	366489.1894162045
50	40022.19932082198	124347.37120122496
51	42074.18135938029	139582.28779817044
52	44231.37076679938	156530.07602643143
53	46499.16164022761	175376.5508264425
54	48883.22463808804	196327.36020739016
55	51389.52115967828	219610.08601586559
56	54024.31825177388	245476.5664085616
57	56794.20427950957	274205.46338502207
58	59706.10540072391	306105.10119482095
59	62767.302884961464	341516.60415059724
60	32992.725660219716	113392.27739245728
61	34684.29887725256	127096.14933898114
62	36462.600907723	142332.44557410167
63	38332.07843298336	159267.00723471283
64	40297.40612061416	178083.35679766219
65	42363.498313527954	198984.56993092407
66	44535.52131838638	222195.3448391185
67	46818.90632405784	247964.28990634467
68	49219.36298241866	276566.4526288091
69	51742.89368545675	308306.1152496275
70	27197.904287189085	100873.38981118781
71	28592.370659123437	112948.29901871615
72	30058.332850806353	126368.29900209352
73	31599.456531302654	141278.707805048
74	33219.595312549056	157840.3242822883
75	34922.800385391274	176231.06636069462
76	36713.33064967133	196647.7821173233
77	38595.66336369546	219308.25187615884
78	40574.50533971207	244453.40144122168
79	42654.80471339395	272349.7487008708
80	22420.881658377428	88183.0110580551
81	23570.424842719527	98665.78081344077
82	24778.906366454426	110312.99326064784
83	26049.34806286139	123250.29067260644
84	27384.926697924948	137616.69211171454
85	28788.981913904616	153566.00862991283
86	30265.024580180034	171268.40773480665
87	31816.745572253178	190912.14284223708
88	33448.02500085961	212705.46509015115
89	35162.94191426635	236878.73671714077
90	18482.89224900862	76110.77608178466
91	19430.530398815205	85111.640874471
92	20426.754995530122	95110.21240818915
93	21474.05711955538	106214.0392176892
94	22575.055571716348	118542.11508464794
95	23732.503421627916	132226.08962890418
96	24949.29489180252	147411.60657164027
97	26228.47259471397	164259.7831159854
98	27573.23514091346	182948.8453055089
99	28986.945137222003	203675.93578494593
100	15236.568797499518	65064.25801497582
101	16017.764384756036	72728.374105821
102	16839.012726255307	81240.63862504424
103	17702.36737062024	90692.4109578349
104	18609.98715416309	101184.76952570197
105	19564.14159910076	112829.53962143463
106	20567.216588542433	125750.4296333712
107	21621.720332440153	140084.2870733
108	22730.28963942013	155982.48702352925
109	23895.696510177782	173612.46694626214
110	12560.427534461664	55214.0564742906
111	13204.414425105113	61697.97428895098
112	13881.419229683637	68898.52247148872
113	14593.134812844743	76892.84935528849
114	15341.340834262415	85766.30827988755
115	16127.908198713318	95613.3251972423
116	16954.803734313216	106538.3577648002
117	17824.09511061176	118656.95555942769
118	18737.956008843357	132096.93206009315
119	19698.671557262463	146999.66016772165
120	10762.129233040685	50754.34058128179
121	11759.516401091258	61687.460326845205
122	12849.33705897002	74841.94962825935
123	14040.15753910585	90657.98121950358
124	15341.338064231006	109661.96241891045
125	16763.106321669653	132483.3398611535
126	18316.637856170375	159874.6707901672
127	20014.14391319549	192735.59512044766
128	21868.967423143135	232141.46553639733
129	23895.68788096803	279377.53983420297
130	13055.117972793947	91732.40413068532
131	14265.00932993129	110845.00950799124
132	15587.02813770724	133786.83336240743
133	17031.565878888036	161311.8690170887
134	18609.97707351104	194321.39158144622
135	20334.668528976024	233892.6193087788
136	22219.19686144544	281312.94257674227
137	24278.375055102373	338120.80111327546
138	26528.388896855562	406154.4997442144
139	28986.92420170466	487610.50325987634
140	15836.65291439854	155664.26080176624
141	17304.324790443192	187457.4838203349
142	18908.014090584697	225565.30886177596
143	20660.326316066155	271226.16384957725
144	22575.03519097156	325919.93396286253
145	24667.190928020216	391414.9081667701
146	26953.238527962454	469823.84151850914
147	29451.147042447057	563670.9021790845
148	32180.550816407133	675971.6152212048
149	35162.90382017379	810328.325045706
150	19210.82414220833	254146.83426352506
151	20991.199481717347	305381.4554500301
152	22936.57223758226	366732.81002313166
153	25062.23365025107	440179.64607524377
154	27384.892085600775	528086.0186509601
155	29922.804367937388	633276.1596990031
156	32695.919284365147	759123.8816053694
157	35726.03438851442	909659.3341835839
158	39036.96733615477	1.089696481999073e6
159	42654.74309944483	1.3049853220017299e6
160	23303.899265690936	404410.06361412886
161	25463.60294419586	485201.22507123806
162	27823.45853400837	581879.7291201834
163	30402.015240743487	697547.0359605025
164	33219.541329438136	835907.9814962182
165	36298.18343947588	1.0013879701265538e6
166	39662.14066412354	1.1992729120446637e6
167	43337.85476299957	1.4358763176104135e6
168	47354.21800260385	1.718738817275066e6
169	51742.80025860062	2.0568663974559477e6
170	28269.04858247498	632008.0920601503
171	30888.900630208907	757442.4182693118
172	33751.54913188046	907468.7810964307
173	36879.49540320162	1.086881147865123e6
174	40297.326083621796	1.3014055067190996e6
175	44031.906395030885	1.5578808339508818e6
176	48112.59131083538	1.8644751777125802e6
177	52571.45629526287	2.2309436703951373e6
178	57443.54942657832	2.668936603305663e6
179	62767.16688597957	3.192367274892591e6
180	34292.076988800756	974786.8803708067
181	37470.11702287019	1.167309658564742e6
182	40942.683937345435	1.3974921353388089e6
183	44737.07319809594	1.6726678594144655e6
184	48883.109895642	2.0015954123402075e6
185	53413.383179727454	2.39473503558286e6
186	58363.5024202652	2.864578930429265e6
187	63772.377108161345	3.4260456422056616e6
188	69682.52269612612	4.0969509597342866e6
189	76140.39478347631	4.898570172022448e6
190	41598.37713586337	1.4887316953327032e6
191	45453.53318060417	1.781668822148235e6
192	49665.968262475675	2.131808578569949e6
193	54268.79344336271	2.5502810247987e6
194	59298.18837385865	3.0503781383817745e6
195	64793.685676674635	3.647973407298807e6
196	70798.48168546209	4.362022827747504e6
197	77359.77598155302	5.215163096929179e6
198	84529.1423974837	6.234425853752882e6
199	92362.93440350571	7.452090476983222e6
200	50461.36403177473	2.2565828000429184e6
201	55137.90302120675	2.6993345096604573e6
202	60247.843234313696	3.228427072647668e6
203	65831.3504050085	3.8606493260966116e6
204	71932.31265212745	4.61605020227696e6
205	78598.68545381915	5.518571368585994e6
206	85882.86859265453	6.596802596652506e6
207	93842.11803436428	7.88488366592968e6
208	102538.99597770018	9.423581224219926e6
209	112041.86261295356	1.1261574540152114e7
210	61212.706727253426	3.400526945959288e6
211	66885.63323551056	4.066223962885155e6
212	73084.30181414339	4.861600754668221e6
213	79857.43594373297	5.811860661618041e6
214	87258.27458439629	6.947099894948155e6
215	95344.9906507226	8.303256917635935e6
216	104181.14826914069	9.92324599062555e6
217	113836.20241190318	1.185831060533626e7
