0.0 100000.00000 0.00000
1.0 107177.60280 7680.84523
2.0 114870.91500 17153.27398
3.0 123115.69340 28302.75420
4.0 131952.15020 42374.97504
5.0 141422.87530 59051.51875
6.0 151575.02070 79501.03747
7.0 162454.47820 102917.55552
8.0 174115.05060 131444.30324
9.0 186610.21140 165494.93871
10.0 99998.58760 99832.80293
11.0 107175.93290 121888.80740
12.0 114868.82930 146953.49776
13.0 123113.88690 177079.90351
14.0 131948.38060 212613.02314
15.0 141419.17480 255123.30424
16.0 151570.16140 303407.21355
17.0 162448.39590 360336.83616
18.0 174107.28630 428334.41113
19.0 186601.89090 504973.07420
20.0 99997.50610 202582.56796
21.0 107173.45490 239896.00717
22.0 114865.88270 284943.66094
23.0 123110.76730 336659.12755
24.0 131946.94630 396374.14642
25.0 141417.44510 465261.57359
26.0 151567.40520 542460.28661
27.0 162447.01980 637062.88401
28.0 174104.73640 741360.70772
29.0 186600.98550 865138.20709
30.0 99997.17380 304208.73259
31.0 107174.25820 358299.03053
32.0 114865.45120 420455.81402
33.0 123108.55800 490859.16044
34.0 131945.97920 573260.31317
35.0 141418.59720 671474.45835
36.0 151566.76100 782128.83228
37.0 162445.19420 909195.53449
38.0 174102.97630 1057501.64514
39.0 186598.12120 1228888.33351
40.0 99993.63340 402643.57320
41.0 107171.53630 472586.01048
42.0 114862.59630 548607.66313
43.0 123106.33540 636441.97831
44.0 131940.62190 740244.30334
45.0 141409.45220 861820.92632
46.0 151558.92680 1001081.06264
47.0 162437.63050 1165644.95537
48.0 174095.69530 1355656.33946
49.0 186590.45470 1572171.34115
50.0 99991.21680 505698.59760
51.0 107168.84200 586787.04884
52.0 114861.47850 681990.51374
53.0 123104.33830 790441.89525
54.0 131940.86010 913444.01473
55.0 141410.27870 1058874.11043
56.0 151560.26750 1226151.22814
57.0 162438.98570 1423868.10430
58.0 174097.70970 1647174.45323
59.0 186594.59000 1906863.62450
60.0 99994.94610 600649.84679
61.0 107173.54980 697025.40152
62.0 114865.11310 806968.84531
63.0 123109.38700 935697.75923
64.0 131945.40430 1084218.38604
65.0 141416.09020 1256363.21826
66.0 151566.70220 1453625.43092
67.0 162445.86110 1684014.40581
68.0 174105.36020 1949688.68366
69.0 186602.98150 2249745.78156
70.0 99995.59330 706184.54430
71.0 107172.65670 817804.71605
72.0 114864.42650 948304.23760
73.0 123108.19930 1093853.80978
74.0 131943.54100 1262441.90672
75.0 141413.45810 1460559.29144
76.0 151563.25080 1693906.59830
77.0 162438.43620 1959989.19953
78.0 174096.34130 2260144.32861
79.0 186591.10090 2612431.39552
80.0 99987.94510 797748.78509
81.0 107164.42760 925082.47216
82.0 114857.64980 1071608.01296
83.0 123100.93300 1237260.06531
84.0 131937.45630 1426085.86569
85.0 141405.50040 1647344.60360
86.0 151554.97430 1899392.41284
87.0 162432.29000 2195206.12470
88.0 174089.10730 2535164.20419
89.0 186585.85100 2921750.68260
90.0 99989.11990 890504.39732
91.0 107164.99270 1027455.37285
92.0 114856.16030 1186267.67440
93.0 123100.15620 1369463.11920
94.0 131936.14100 1581556.51732
95.0 141405.18460 1826780.00152
96.0 151554.21760 2109510.74745
97.0 162431.13220 2439037.23532
98.0 174090.92440 2818489.91108
99.0 186584.93940 3247923.55673
100.0 99991.25450 986712.51233
101.0 107168.09220 1141910.91190
102.0 114860.42950 1319809.57743
103.0 123105.31600 1520281.64254
104.0 131941.20370 1753537.09961
105.0 141411.35840 2021400.45435
106.0 151561.38510 2332944.80320
107.0 162439.44530 2696539.17621
108.0 174098.56690 3110632.91392
109.0 186596.46070 3579521.55026
110.0 99998.87230 1083146.47279
111.0 107177.22520 1251830.39928
112.0 114870.86520 1447781.16123
113.0 123115.47470 1668327.44636
114.0 131952.54900 1928407.48700
115.0 141423.31150 2225108.70927
116.0 151574.24670 2569149.70484
117.0 162453.99000 2964487.70470
118.0 174115.21350 3417505.74192
119.0 186611.73300 3942483.53351
120.0 100000.38310 1193599.84133
121.0 107177.28290 1378815.89267
122.0 114871.13970 1594959.49298
123.0 123114.63540 1843622.48887
124.0 131953.28920 2129108.07336
125.0 141423.18070 2457196.84385
126.0 151575.31180 2828648.72698
127.0 162455.10230 3268753.18803
128.0 174113.78730 3769653.21406
129.0 186610.20900 4340002.73152
130.0 99998.80700 1304081.09455
131.0 107175.22490 1508858.99552
132.0 114867.46440 1746918.73613
133.0 123111.53040 2014833.19308
134.0 131947.09000 2323702.06790
135.0 141417.19790 2676564.23554
136.0 151567.42390 3083916.50681
137.0 162446.83580 3555242.63744
138.0 174105.77460 4086767.56479
139.0 186601.09700 4704737.07219
140.0 99999.35980 1408501.16574
141.0 107176.14020 1628970.61214
142.0 114869.01960 1877682.68482
143.0 123113.28380 2162858.98526
144.0 131949.86360 2492385.76360
