0	107.1773462536293	9.912072463554793
1	114.86983549970351	22.009477558671534
2	123.11444133449163	36.66823199948685
3	131.9507910772894	54.32393041663563
4	141.42135623730948	75.48086753437741
5	151.57165665103977	100.72253567967252
6	162.45047927124708	130.72370348783147
7	174.11011265922482	166.26431237835024
8	186.60659830736148	208.2454626568832
9	199.99999999999994	257.70780163555855
10	107.17734625362927	83.91920441572387
11	114.86983549970348	107.02134829017672
12	123.1144413344916	134.32122806398743
13	131.95079107728938	166.49776635645938
14	141.42135623730942	204.3347683521602
15	151.57165665103975	248.73679958401064
16	162.45047927124702	300.7474449508418
17	174.11011265922477	361.57030450735135
18	186.60659830736142	432.5931345365308
19	199.9999999999999	515.4156032711242
20	107.17734625362927	157.9263363678867
21	114.86983549970348	192.03321902167477
22	123.1144413344916	231.9742241284798
23	131.95079107728938	278.6716022962736
24	141.42135623730942	333.1886691699321
25	151.57165665103975	396.7510634883363
26	162.45047927124702	470.77118641383777
27	174.11011265922477	556.876296636336
28	186.60659830736142	656.9408064161594
29	199.9999999999999	773.1234049066682
30	107.17734625362924	231.93346832005574
31	114.86983549970346	277.04508975317987
32	123.11444133449157	329.6272201929803
33	131.95079107728935	390.84543823609727
34	141.4213562373094	462.04256998771484
35	151.57165665103972	544.7653273926744
36	162.450479271247	640.7949278768479
37	174.11011265922474	752.182288765337
38	186.6065983073614	881.2884782958065
39	199.99999999999986	1030.8312065422335
40	107.17734625362921	305.94060027222474
41	114.86983549970343	362.05696048468496
42	123.11444133449154	427.2802162574808
43	131.95079107728932	503.0192741759208
44	141.42135623730937	590.8964708054973
45	151.57165665103966	692.7795912970123
46	162.45047927124696	810.8186693398579
47	174.1101126592247	947.488280894338
48	186.60659830736134	1105.6361501754538
