0.0 10.10075 0.30200
1.0 10.19975 0.61605
2.0 10.30216 0.94510
3.0 10.40703 1.27250
4.0 10.51375 1.62507
5.0 10.62000 1.98404
6.0 10.72347 2.34856
7.0 10.83109 2.71510
8.0 10.93884 3.10550
9.0 11.05070 3.50517
10.0 9.14201 3.85164
11.0 9.23282 4.20869
12.0 9.32300 4.57191
13.0 9.41506 4.95165
14.0 9.50736 5.33933
15.0 9.60209 5.73302
16.0 9.69742 6.13683
17.0 9.79375 6.56419
18.0 9.89211 6.98717
19.0 9.99339 7.43981
20.0 8.07504 7.83233
21.0 8.15657 8.22408
22.0 8.23731 8.64955
23.0 8.32095 9.07790
24.0 8.40366 9.51204
25.0 8.48600 9.95172
26.0 8.56915 10.39386
27.0 8.65554 10.85867
28.0 8.73997 11.33097
29.0 8.82512 11.78778
30.0 6.89791 12.18147
31.0 6.96462 12.62493
32.0 7.03502 13.10387
33.0 7.10395 13.59722
34.0 7.17486 14.09800
35.0 7.24663 14.59540
36.0 7.31759 15.10063
37.0 7.38886 15.62023
38.0 7.46398 16.15190
39.0 7.53890 16.68351
40.0 5.65275 16.46379
41.0 5.71076 16.96778
42.0 5.76947 17.49647
43.0 5.82671 18.03030
44.0 5.88621 18.58182
45.0 5.94531 19.13694
46.0 6.00414 19.70296
47.0 6.06499 20.28979
48.0 6.12964 20.92165
49.0 6.18924 21.52593
