0.0 107.18757 9.90489
1.0 114.87346 21.82481
2.0 123.12416 36.37168
3.0 131.95271 54.07393
4.0 141.41723 75.21909
5.0 151.56586 100.66044
6.0 162.45421 131.05000
7.0 174.11466 166.77775
8.0 186.62388 209.18445
9.0 200.02058 259.24482
10.0 106.89551 84.40167
11.0 114.56588 107.29402
12.0 122.79705 134.39602
13.0 131.59298 166.91201
14.0 141.03582 204.83488
15.0 151.14416 249.51482
16.0 161.98493 301.89392
17.0 173.61366 362.69330
18.0 186.07408 433.38789
19.0 199.41200 514.85432
20.0 106.59859 157.75566
21.0 114.25758 192.01177
22.0 122.44570 232.08297
23.0 131.23994 277.85081
24.0 140.64837 331.60941
25.0 150.75688 395.09767
26.0 161.57194 467.78004
27.0 173.17169 552.76655
28.0 185.60652 651.62591
29.0 198.94421 766.82768
30.0 106.33133 229.94867
31.0 113.98530 274.57642
32.0 122.18514 326.55386
33.0 130.95908 387.62265
34.0 140.36237 457.94692
35.0 150.43309 540.13896
36.0 161.21728 635.12127
37.0 172.77426 746.11800
38.0 185.14924 874.31009
39.0 198.43936 1022.41488
40.0 106.07329 303.74466
41.0 113.68310 359.25059
42.0 121.85603 424.32874
43.0 130.60122 499.71377
44.0 139.95940 586.47291
45.0 150.00325 688.19408
46.0 160.77717 805.26618
47.0 172.29710 941.24717
48.0 184.66928 1099.39836
49.0 197.91612 1281.98044
