0.	100.00000000000001	4.508393658397836e-12
0.1	100.	9.516258196408138
0.2	100.	18.1269246922055
0.30000000000000004	100.	25.918177931831554
0.4	100.	32.96799539643909
0.5	100.	39.34693402873939
0.6000000000000001	100.	45.118836390599824
0.7000000000000001	100.	50.34146962086129
0.8	100.	55.06710358827986
0.9	100.	59.34303402594192
1.	100.	63.212055882857435
1.1	100.	66.71289163019355
1.2000000000000002	100.	69.88057880878115
1.3	100.	72.74682069659995
1.4000000000000001	100.	75.34030360584048
1.5	100.	77.68698398515802
1.6	100.	79.81034820053539
1.7000000000000002	100.	81.73164759472736
1.8	100.	83.4701111778421
1.9000000000000001	100.	85.04313807773717
2.	100.	86.46647167633934
2.1	100.	87.75435717470235
2.2	100.	88.91968416376712
2.3000000000000003	100.	89.97411562772008
2.4000000000000004	100.	90.92820467105916
2.5	100.	91.7915001376105
2.6	100.	92.57264217856695
2.7	100.	93.27944872602532
2.8000000000000003	100.	93.91899373747847
2.9000000000000004	100.	94.49767799435953
3.	100.	95.02129316321383
3.1	100.	95.49507976064443
3.2	100.	95.92377960216356
3.3000000000000003	100.	96.31168325987618
3.4000000000000004	100.	96.66267300396754
3.5	100.	96.98026165776828
3.6	100.	97.26762775527088
3.7	100.	97.52764735296617
3.8000000000000003	100.	97.76292281438354
3.9000000000000004	100.	97.97580885541966
4.	100.	98.16843611112667
4.1000000000000005	100.	98.34273245982395
4.2	100.	98.5004423179523
4.3	100.	98.64314409877997
4.4	100.	98.77226600969323
4.5	100.	98.88910034617581
4.6000000000000005	100.	98.9948164255367
4.7	100.	99.09047228983044
4.800000000000001	100.	99.17702529509803
4.9	100.	99.25534169290759
5.	85.	106.82620530009109
5.1000000000000005	85.73155863248931	105.4807258817465
5.2	86.42743872946062	104.29722423163884
5.300000000000001	87.08938035362414	103.25863092827149
5.4	87.71903870383028	102.34958164537066
5.5	88.31798825392893	101.55625095361655
5.6000000000000005	88.88772668977424	100.86620213024133
5.7	89.4296786542193	100.26825144377871
5.800000000000001	89.94519930946542	99.75234552756515
5.9	90.43557772567341	99.30945058795992
6.	90.9020401043105	98.93145231300119
6.1000000000000005	91.3457528442927	98.6110654555508
6.2	91.76782545858961	98.34175216298448
6.300000000000001	92.16931334858477	98.11764821414705
6.4	92.55122044312887	97.93349640449753
6.5	92.91450170888479	97.78458639292661
6.6000000000000005	93.26006553824168	97.66670038936657
6.7	93.5887760207691	97.57606412168822
6.800000000000001	93.90145510389102	97.50930257409217
6.9	94.19888464818249	97.46340003778687
7.	94.48180838242837	97.43566405869664
7.1000000000000005	94.75093376333267	97.42369290669814
7.2	95.00693374452881	97.42534622684362
7.300000000000001	95.2504484593142	97.43871856555788
7.4	95.48208682131697	97.46211549421575
7.5	95.70242804709716	97.49403207912007
7.6000000000000005	95.91202310448982	97.53313347096822
7.7	96.11139609031163	97.57823740866729
7.800000000000001	96.3010455408759	97.62829845204531
7.9	96.48144567859303	97.68239377581628
8.	96.65304759777355	97.73971037326022
8.1	96.81628039259886	97.79953353264601
8.200000000000001	96.97155223008018	97.86123646259618
8.3	97.11925137068869	97.92427095450579
8.4	97.25974713920898	97.98815898089843
8.5	97.39339084824333	98.05248513834441
8.6	97.52051667667621	98.11688985237353
8.700000000000001	97.64144250529559	98.18106326977946
8.8	97.75647071166048	98.24473977091465
8.9	97.8658889262023	98.30769304108468
9.	97.96997075145082	98.36973164603866
9.1	98.06897644618294	98.43069506187354
