0.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
1.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
2.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
3.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
4.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
5.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
6.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
7.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
8.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
9.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
10.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
11.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
12.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
13.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
14.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
15.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
16.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
17.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
18.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
19.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
20.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
21.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
22.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
23.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
24.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
25.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
26.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
27.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
28.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
29.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
30.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
31.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
32.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
33.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
34.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
35.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
36.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
37.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
38.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
39.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
40.	98.65861765249223	106.31124988788406	98.81124988788406	97.05287255083074
